condition_index,condition_id,parameter,factor,plant_sha256,controller,controller_order,motor,eta,rep,trial_seed,protocol_id,experiment_protocol_id,tag
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400017
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400018
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400018
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400019
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400019
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400020
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400020
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400021
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400021
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400022
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400022
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400023
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400023
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400024
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400024
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400025
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400025
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400026
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400026
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400027
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400027
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400028
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400028
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400029
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400029
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400030
7,motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400030
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400001
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400001
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400002
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400002
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400003
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400003
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400004
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400004
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400005
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400005
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400006
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400006
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400007
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400007
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,8,63400008,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400008
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,8,63400008,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400008
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400009
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400009
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400010
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400010
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400011
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400011
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400012
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400012
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400013
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400013
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400014
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400014
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400015
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400015
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400016
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400016
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400017
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400017
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400018
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400018
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400019
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400019
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400020
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400020
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400021
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400021
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400022
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400022
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400023
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400023
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400024
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400024
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400025
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400025
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400026
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400026
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400027
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400027
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400028
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400028
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400029
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400029
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400030
8,thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400030
9,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,1f9b17fb7b2be244d29116b33c13001aff7f8dc472eb24d5914484bf1c522a8a,pinv,1,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_plus10_pinv_eta0p496_seed63400001
9,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,1f9b17fb7b2be244d29116b33c13001aff7f8dc472eb24d5914484bf1c522a8a,cem,2,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_plus10_cem_eta0p496_seed63400001
9,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,1f9b17fb7b2be244d29116b33c13001aff7f8dc472eb24d5914484bf1c522a8a,cem,1,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_plus10_cem_eta0p496_seed63400002
9,thrust_to_torque_ratio_plus10,thrust_to_torque_ratio,1.10,1f9b17fb7b2be244d29116b33c13001aff7f8dc472eb24d5914484bf1c522a8a,pinv,2,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_plus10_pinv_eta0p496_seed63400002
